Date,Price,Open,High,Low,Vol.,Change %
8/25/2019,10132.00,"10,162.00","10,349.00","9,881.10",5.21K,-0.20%
8/24/2019,10152.00,"10,414.00","10,427.00","9,900.00",5.41K,-2.46%
8/23/2019,10408.00,"10,117.00","10,461.00","10,063.00",6.39K,2.88%
8/22/2019,10117.00,"10,147.00","10,247.00","9,790.00",6.53K,-0.29%
8/21/2019,10146.00,"10,795.00","10,825.00","9,880.00",11.79K,-5.99%
8/20/2019,10793.00,"10,947.00","10,986.00","10,588.00",5.83K,-1.32%
8/19/2019,10937.00,"10,329.00","10,960.00","10,280.00",7.38K,5.91%
8/18/2019,10327.00,"10,230.00","10,529.00","10,086.00",3.90K,0.97%
8/17/2019,10228.00,"10,372.00","10,487.00","10,004.10",4.89K,-1.33%
8/16/2019,10366.00,"10,324.00","10,568.00","9,783.40",12.89K,0.38%
8/15/2019,10327.00,"10,067.00","10,470.00","9,522.50",17.37K,2.58%
8/14/2019,10067.00,"10,904.00","10,909.00","9,980.00",14.51K,-7.68%
8/13/2019,10904.00,"11,411.00","11,468.00","10,801.00",9.00K,-4.38%
8/12/2019,11404.00,"11,577.00","11,578.80","11,272.00",3.20K,-1.57%
8/11/2019,11586.00,"11,308.00","11,594.00","11,158.00",5.44K,2.40%
8/10/2019,11314.00,"11,892.00","12,003.00","11,263.00",9.02K,-4.87%
8/9/2019,11893.00,"12,051.00","12,092.70","11,711.00",7.81K,-1.38%
8/8/2019,12060.00,"11,999.00","12,126.00","11,570.00",10.97K,0.53%
8/7/2019,11997.00,"11,472.00","12,122.00","11,386.00",13.66K,4.58%
8/6/2019,11471.20,"11,824.00","12,307.00","11,268.00",19.34K,-2.85%
8/5/2019,11808.00,"10,974.00","11,938.00","10,973.00",16.13K,7.61%
8/4/2019,10973.00,"10,822.00","11,060.00","10,595.00",9.28K,1.40%
8/3/2019,10822.00,"10,520.00","10,910.00","10,506.00",7.42K,2.88%
8/2/2019,10519.00,"10,400.00","10,648.30","10,345.00",8.44K,1.15%
8/1/2019,10399.00,"10,096.00","10,500.00","9,899.90",7.78K,3.08%
7/31/2019,10088.00,"9,588.90","10,099.00","9,575.50",7.94K,5.20%
7/30/2019,9589.00,"9,503.50","9,736.00","9,401.60",5.19K,0.86%
7/29/2019,9507.00,"9,530.00","9,690.00","9,396.60",5.70K,-0.13%
7/28/2019,9519.00,"9,463.10","9,604.20","9,112.30",7.75K,0.56%
7/27/2019,9465.70,"9,840.30","10,189.00","9,300.30",11.77K,-3.83%
7/26/2019,9842.50,"9,888.00","9,899.00","9,672.00",5.12K,-0.48%
7/25/2019,9890.10,"9,772.00","10,180.00","9,735.00",9.22K,1.22%
7/24/2019,9771.00,"9,859.00","9,917.70","9,541.90",11.57K,-0.85%
7/23/2019,9854.90,"10,330.00","10,330.00","9,824.50",9.77K,-4.59%
7/22/2019,10329.00,"10,572.00","10,667.00","10,094.00",10.90K,-2.27%
7/21/2019,10569.40,"10,741.00","10,811.00","10,300.00",8.25K,-1.59%
7/20/2019,10740.00,"10,517.60","11,085.00","10,402.00",12.13K,2.10%
7/19/2019,10519.00,"10,624.00","10,759.00","10,132.70",13.16K,-0.97%
7/18/2019,10622.00,"9,691.20","10,750.00","9,271.60",28.83K,9.70%
7/17/2019,9683.20,"9,418.40","9,963.10","9,090.00",23.12K,2.90%
7/16/2019,9410.00,"10,813.00","10,991.00","9,378.00",26.18K,-13.03%
7/15/2019,10820.00,"10,193.00","11,043.00","9,920.60",21.44K,6.01%
7/14/2019,10206.80,"11,324.00","11,390.00","10,125.00",22.49K,-9.77%
7/13/2019,11312.00,"11,779.00","11,803.00","10,806.00",14.72K,-3.85%
7/12/2019,11765.00,"11,327.00","11,900.00","11,100.00",12.25K,3.75%
7/11/2019,11340.00,"12,092.00","12,092.00","11,006.00",21.60K,-6.23%
7/10/2019,12093.00,"12,564.00","13,173.00","11,572.00",36.06K,-3.66%
7/9/2019,12553.00,"12,301.50","12,811.00","12,173.00",19.16K,2.05%
7/8/2019,12301.00,"11,484.00","12,382.00","11,339.00",17.84K,7.10%
7/7/2019,11486.00,"11,276.00","11,618.00","11,121.60",8.42K,1.80%
7/6/2019,11283.00,"10,983.00","11,720.00","10,983.00",12.21K,2.59%
7/5/2019,10998.00,"11,141.00","11,440.00","10,802.00",16.37K,-1.53%
7/4/2019,11169.00,"12,000.00","12,063.50","11,057.00",19.84K,-6.80%
7/3/2019,11984.00,"10,903.00","12,004.00","10,903.00",28.09K,10.29%
7/2/2019,10866.00,"10,639.80","10,961.00","9,745.10",28.78K,2.13%
7/1/2019,10639.00,"10,777.00","11,221.00","10,099.00",24.90K,-0.99%
6/30/2019,10745.00,"11,973.00","12,229.00","10,705.00",19.07K,-9.86%
6/29/2019,11921.00,"12,350.70","12,350.70","11,375.00",20.39K,-3.47%
6/28/2019,12349.00,"11,183.00","12,404.00","10,812.00",31.98K,10.26%
6/27/2019,11200.00,"12,876.00","13,222.00","10,397.00",47.61K,-13.02%
6/26/2019,12876.00,"11,746.00","13,764.00","11,693.00",55.59K,9.57%
6/25/2019,11751.00,"11,070.00","11,780.00","10,992.40",21.85K,6.32%
6/24/2019,11053.00,"10,913.00","11,135.00","10,560.00",14.40K,1.26%
6/23/2019,10916.00,"10,745.00","11,368.00","10,576.00",18.59K,1.56%
6/22/2019,10747.90,"10,227.00","11,210.00","10,098.20",36.68K,5.00%
6/21/2019,10236.00,"9,557.80","10,249.00","9,557.80",22.23K,7.10%
6/20/2019,9557.10,"9,306.00","9,620.80","9,241.00",10.59K,2.70%
6/19/2019,9305.90,"9,094.90","9,339.90","9,062.00",5.77K,2.31%
6/18/2019,9095.90,"9,351.00","9,370.90","8,945.40",10.59K,-2.78%
6/17/2019,9356.00,"8,986.00","9,489.90","8,986.00",14.17K,4.12%
6/16/2019,8986.00,"8,852.80","9,389.60","8,803.00",20.91K,1.47%
6/15/2019,8856.00,"8,689.00","8,904.10","8,611.00",9.40K,1.92%
6/14/2019,8689.10,"8,230.00","8,714.90","8,163.30",12.71K,5.61%
6/13/2019,8227.40,"8,177.60","8,333.00","8,038.90",8.89K,0.64%
6/12/2019,8175.40,"7,903.10","8,238.80","7,822.30",9.14K,3.43%
6/11/2019,7904.10,"8,018.80","8,048.90","7,711.30",6.53K,-1.37%
6/10/2019,8013.70,"7,622.50","8,046.30","7,523.30",8.90K,4.90%
6/9/2019,7639.20,"7,924.00","7,961.00","7,502.50",6.83K,-3.60%
6/8/2019,7924.60,"8,002.10","8,064.80","7,802.00",4.77K,-0.84%
6/7/2019,7991.50,"7,816.90","8,123.50","7,769.10",13.44K,2.38%
6/6/2019,7805.60,"7,766.30","7,870.60","7,461.00",7.51K,0.21%
6/5/2019,7789.30,"7,692.80","7,931.00","7,603.00",10.83K,1.25%
6/4/2019,7692.80,"8,088.00","8,088.00","7,524.50",28.12K,-5.07%
6/3/2019,8103.40,"8,740.10","8,740.10","8,050.10",18.66K,-7.28%
6/2/2019,8740.00,"8,546.90","8,818.00","8,540.00",6.24K,2.26%
6/1/2019,8547.00,"8,531.90","8,625.00","8,452.00",5.46K,0.16%
5/31/2019,8533.30,"8,268.50","8,550.00","8,112.40",10.93K,3.18%
5/30/2019,8269.90,"8,681.20","9,100.00","8,019.70",20.29K,-4.73%
5/29/2019,8680.90,"8,738.10","8,794.90","8,490.00",10.30K,-0.69%
5/28/2019,8740.90,"8,806.10","8,843.70","8,558.30",11.14K,-0.74%
5/27/2019,8806.00,"8,730.00","8,951.00","8,661.00",17.56K,0.87%
5/26/2019,8729.90,"8,054.90","8,820.00","7,880.20",20.14K,8.38%
5/25/2019,8054.90,"7,990.00","8,135.00","7,950.40",4.34K,0.75%
5/24/2019,7994.90,"7,872.10","8,158.60","7,801.60",10.92K,1.56%
5/23/2019,7872.40,"7,619.90","7,957.10","7,496.30",10.55K,3.30%
5/22/2019,7621.10,"7,933.60","8,030.00","7,507.90",10.78K,-3.98%
5/21/2019,7937.00,"7,990.50","8,089.90","7,819.70",7.69K,-0.60%
5/20/2019,7985.00,"8,188.30","8,188.30","7,601.00",16.90K,-2.50%
5/19/2019,8189.50,"7,260.10","8,263.20","7,252.00",23.46K,12.80%
5/18/2019,7260.00,"7,418.30","7,509.10","7,210.60",9.32K,-2.10%
5/17/2019,7415.40,"7,857.50","7,905.70","7,067.40",29.02K,-5.62%
5/16/2019,7857.00,"8,135.50","8,307.70","7,750.10",22.29K,-3.39%
5/15/2019,8132.90,"7,951.90","8,208.90","7,837.60",19.04K,2.19%
5/14/2019,7958.30,"7,753.20","8,194.10","7,684.10",29.32K,2.65%
5/13/2019,7753.20,"6,980.10","8,049.90","6,883.90",36.47K,11.08%
5/12/2019,6979.90,"7,125.10","7,448.00","6,860.00",31.96K,-2.19%
5/11/2019,7136.40,"6,438.70","7,278.30","6,438.70",37.91K,10.84%
5/10/2019,6438.70,"6,262.00","6,522.00","6,212.60",14.49K,2.88%
5/9/2019,6258.40,"6,201.90","6,309.00","6,165.00",9.68K,0.93%
5/8/2019,6201.00,"6,096.60","6,220.40","6,024.10",8.20K,1.86%
5/7/2019,6087.90,"6,027.90","6,290.00","6,027.90",11.99K,1.00%
5/6/2019,6027.90,"6,042.00","6,100.30","5,906.80",6.48K,-0.23%
5/5/2019,6042.00,"6,098.20","6,112.00","5,956.20",5.82K,-0.92%
5/4/2019,6098.30,"6,019.90","6,149.10","5,868.20",9.44K,1.37%
5/3/2019,6016.00,"5,729.60","6,139.90","5,716.50",19.48K,5.11%
5/2/2019,5723.80,"5,629.50","5,779.80","5,618.00",11.06K,1.67%
5/1/2019,5629.60,"5,599.60","5,655.00","5,585.50",5.53K,0.54%
4/30/2019,5599.50,"5,480.00","5,612.00","5,454.90",7.44K,2.18%
4/29/2019,5480.10,"5,486.80","5,515.20","5,370.30",7.81K,-0.12%
4/28/2019,5486.80,"5,400.60","5,542.20","5,400.60",7.76K,1.57%
4/27/2019,5401.80,"5,410.90","5,456.90","5,355.40",4.57K,-0.17%
4/26/2019,5410.80,"5,215.60","5,517.10","5,174.10",21.53K,3.68%
4/25/2019,5219.00,"5,479.60","5,556.80","5,065.20",21.49K,-4.77%
4/24/2019,5480.30,"5,547.10","5,647.40","5,415.00",16.53K,-1.27%
4/23/2019,5550.90,"5,417.80","5,645.00","5,395.20",18.76K,2.46%
4/22/2019,5417.80,"5,320.30","5,447.50","5,276.50",11.95K,1.80%
4/21/2019,5321.90,"5,340.10","5,366.10","5,259.40",6.15K,-0.34%
4/20/2019,5340.00,"5,314.10","5,375.60","5,289.20",6.48K,0.49%
4/19/2019,5314.00,"5,310.80","5,371.10","5,225.00",6.31K,0.06%
4/18/2019,5310.80,"5,254.50","5,339.30","5,254.00",9.04K,1.07%
4/17/2019,5254.50,"5,234.30","5,291.10","5,224.70",9.28K,0.39%
4/16/2019,5234.30,"5,042.80","5,256.20","5,030.00",8.38K,3.67%
4/15/2019,5049.20,"5,190.10","5,217.10","5,000.70",9.52K,-2.79%
4/14/2019,5194.30,"5,103.70","5,209.00","5,064.20",4.15K,1.81%
4/13/2019,5101.80,"5,114.10","5,160.80","5,075.30",5.21K,-0.24%
4/12/2019,5114.00,"5,059.00","5,134.90","4,935.20",9.22K,0.95%
4/11/2019,5065.80,"5,315.50","5,340.00","5,001.10",19.39K,-4.63%
4/10/2019,5311.70,"5,213.00","5,487.40","5,200.50",15.78K,1.83%
4/9/2019,5216.30,"5,312.40","5,312.50","5,173.50",11.90K,-1.81%
4/8/2019,5312.50,"5,238.90","5,361.70","5,148.50",17.82K,1.42%
4/7/2019,5238.10,"5,091.10","5,313.10","5,075.00",9.95K,2.90%
4/6/2019,5090.50,"5,080.40","5,280.00","4,968.10",14.20K,0.20%
4/5/2019,5080.40,"4,939.30","5,130.00","4,930.10",11.36K,2.87%
4/4/2019,4938.90,"4,976.90","5,099.90","4,834.00",15.42K,-0.79%
4/3/2019,4978.00,"4,929.30","5,330.10","4,849.10",44.28K,1.03%
4/2/2019,4927.10,"4,196.90","5,079.40","4,189.70",54.14K,17.40%
4/1/2019,4196.80,"4,167.50","4,220.80","4,127.20",7.01K,0.70%
3/31/2019,4167.60,"4,165.10","4,181.40","4,153.10",2.27K,0.06%
3/30/2019,4165.10,"4,179.10","4,210.00","4,117.20",6.63K,-0.33%
3/29/2019,4179.00,"4,092.60","4,188.00","4,084.70",8.65K,2.11%
3/28/2019,4092.60,"4,102.70","4,104.00","4,066.40",6.22K,-0.24%
3/27/2019,4102.50,"3,992.70","4,109.60","3,979.60",7.93K,2.78%
3/26/2019,3991.70,"3,970.00","3,994.80","3,951.00",5.09K,0.55%
3/25/2019,3970.00,"4,041.40","4,049.90","3,939.10",6.70K,-1.77%
3/24/2019,4041.40,"4,063.00","4,063.20","4,011.50",3.36K,-0.54%
3/23/2019,4063.20,"4,045.20","4,076.30","4,038.50",4.37K,0.44%
3/22/2019,4045.30,"4,044.80","4,064.60","4,035.10",4.84K,0.01%
3/21/2019,4044.80,"4,127.20","4,138.70","4,005.20",11.82K,-2.00%
3/20/2019,4127.20,"4,104.60","4,136.20","4,073.90",7.82K,0.55%
3/19/2019,4104.70,"4,073.70","4,118.00","4,056.60",5.55K,0.77%
3/18/2019,4073.50,"4,069.00","4,119.90","4,035.60",3.68K,0.11%
3/17/2019,4068.90,"4,088.00","4,088.30","4,041.10",3.38K,-0.47%
3/16/2019,4088.00,"4,003.10","4,152.70","4,003.10",13.94K,2.12%
3/15/2019,4003.10,"3,948.30","4,011.00","3,948.30",6.72K,1.39%
3/14/2019,3948.30,"3,946.20","4,000.10","3,882.80",8.30K,0.01%
3/13/2019,3947.90,"3,954.90","3,972.10","3,925.10",5.51K,-0.16%
3/12/2019,3954.10,"3,950.70","3,979.50","3,895.20",7.63K,0.13%
3/11/2019,3949.00,"4,000.00","4,009.20","3,920.70",6.61K,-1.28%
3/10/2019,4000.00,"4,017.30","4,017.30","3,961.80",4.67K,-0.43%
3/9/2019,4017.30,"3,940.50","4,046.20","3,933.90",7.38K,1.95%
3/8/2019,3940.50,"3,964.70","4,020.90","3,863.70",9.36K,-0.61%
3/7/2019,3964.70,"3,951.50","3,989.60","3,935.70",7.64K,0.34%
3/6/2019,3951.40,"3,951.60","3,984.10","3,912.40",6.59K,-0.01%
3/5/2019,3951.60,"3,800.00","3,966.90","3,786.20",10.80K,3.99%
3/4/2019,3800.00,"3,884.80","3,908.10","3,767.10",10.18K,-2.18%
3/3/2019,3884.80,"3,913.00","3,923.40","3,856.70",2.88K,-0.72%
3/2/2019,3913.00,"3,915.00","3,924.00","3,850.00",5.11K,-0.03%
3/1/2019,3914.00,"3,894.00","3,948.70","3,893.00",4.76K,0.51%
2/28/2019,3894.00,"3,900.10","3,988.00","3,875.00",12.10K,-0.22%
2/27/2019,3902.70,"3,896.80","3,934.00","3,767.00",12.03K,0.15%
2/26/2019,3896.80,"3,919.30","3,934.10","3,870.40",5.11K,-0.64%
2/25/2019,3921.80,"3,825.00","3,965.00","3,825.00",10.41K,2.34%
2/24/2019,3832.00,"4,212.20","4,282.40","3,812.00",36.09K,-9.02%
2/23/2019,4211.70,"4,058.20","4,255.00","4,014.50",21.53K,3.78%
2/22/2019,4058.30,"4,008.80","4,074.00","3,991.30",14.21K,1.23%
2/21/2019,4008.80,"4,053.70","4,122.00","3,975.30",15.48K,-1.14%
2/20/2019,4055.00,"3,989.90","4,070.00","3,969.20",15.25K,1.63%
2/19/2019,3989.90,"3,978.40","4,081.40","3,943.40",24.30K,0.30%
2/18/2019,3978.10,"3,734.50","4,019.90","3,723.90",37.62K,6.52%
2/17/2019,3734.50,"3,676.50","3,788.80","3,668.90",14.07K,1.58%
2/16/2019,3676.40,"3,670.10","3,724.90","3,666.00",7.52K,0.18%
2/15/2019,3670.00,"3,656.70","3,716.30","3,644.50",7.81K,0.36%
2/14/2019,3656.70,"3,665.50","3,681.10","3,641.10",7.53K,-0.26%
2/13/2019,3666.10,"3,694.10","3,735.40","3,650.40",11.76K,-0.76%
2/12/2019,3694.20,"3,681.00","3,728.00","3,645.30",11.34K,0.36%
2/11/2019,3681.10,"3,749.70","3,749.70","3,672.00",7.80K,-1.74%
2/10/2019,3746.30,"3,718.30","3,753.50","3,667.10",9.97K,0.75%
2/9/2019,3718.40,"3,724.10","3,739.10","3,688.80",6.74K,-0.15%
2/8/2019,3724.00,"3,439.00","3,799.60","3,427.80",31.15K,8.38%
2/7/2019,3436.10,"3,451.90","3,462.30","3,429.30",4.80K,-0.46%
2/6/2019,3452.00,"3,512.60","3,521.00","3,417.60",13.16K,-1.73%
2/5/2019,3512.60,"3,490.40","3,517.00","3,475.90",4.59K,0.63%
2/4/2019,3490.50,"3,504.20","3,522.60","3,475.30",5.21K,-0.32%
2/3/2019,3501.70,"3,564.50","3,566.80","3,470.10",7.86K,-1.76%
2/2/2019,3564.30,"3,534.80","3,575.40","3,500.80",10.89K,0.79%
2/1/2019,3536.20,"3,502.70","3,557.20","3,465.00",10.04K,1.00%
1/31/2019,3501.10,"3,529.70","3,565.70","3,482.20",8.57K,-0.81%
1/30/2019,3529.60,"3,478.00","3,548.00","3,451.50",12.58K,1.49%
1/29/2019,3477.90,"3,501.10","3,512.50","3,427.20",10.47K,-0.68%
1/28/2019,3501.90,"3,597.10","3,597.90","3,450.30",17.02K,-2.65%
1/27/2019,3597.10,"3,630.70","3,642.50","3,544.00",11.45K,-0.93%
1/26/2019,3630.70,"3,629.00","3,745.80","3,624.80",13.00K,0.05%
1/25/2019,3628.90,"3,653.00","3,663.40","3,582.10",7.38K,-0.65%
1/24/2019,3652.60,"3,621.70","3,670.00","3,589.90",7.87K,0.90%
1/23/2019,3619.90,"3,639.00","3,677.00","3,591.20",7.97K,-0.53%
1/22/2019,3639.10,"3,579.40","3,676.30","3,488.30",18.08K,1.67%
1/21/2019,3579.40,"3,588.60","3,614.80","3,550.00",10.81K,-0.19%
1/20/2019,3586.10,"3,762.30","3,796.00","3,548.30",20.62K,-4.62%
1/19/2019,3760.00,"3,674.10","3,858.50","3,673.90",13.39K,2.29%
1/18/2019,3675.70,"3,722.50","3,723.90","3,652.40",5.65K,-1.27%
1/17/2019,3723.00,"3,671.30","3,725.00","3,610.00",10.86K,1.41%
1/16/2019,3671.20,"3,657.00","3,750.00","3,642.90",13.23K,0.40%
1/15/2019,3656.50,"3,749.30","3,769.50","3,625.10",13.32K,-2.48%
1/14/2019,3749.30,"3,591.00","3,798.70","3,581.80",14.84K,4.41%
1/13/2019,3591.00,"3,702.00","3,712.90","3,570.00",12.59K,-3.00%
1/12/2019,3702.00,"3,712.80","3,734.00","3,674.40",9.29K,-0.38%
1/11/2019,3716.10,"3,712.80","3,777.40","3,666.60",13.13K,0.09%
1/10/2019,3712.80,"4,083.30","4,136.10","3,687.20",35.02K,-9.07%
1/9/2019,4083.20,"4,100.00","4,165.50","4,036.00",20.63K,-0.41%
1/8/2019,4100.00,"4,113.90","4,210.00","4,056.20",18.72K,-0.34%
1/7/2019,4113.90,"4,170.90","4,196.90","4,078.50",11.32K,-1.38%
1/6/2019,4171.50,"3,911.00","4,214.50","3,892.90",25.17K,6.66%
1/5/2019,3911.00,"3,954.80","4,014.90","3,901.40",14.87K,-1.11%
1/4/2019,3954.90,"3,923.20","3,985.80","3,853.30",13.23K,0.81%
1/3/2019,3923.20,"4,049.90","4,055.10","3,882.00",10.92K,-3.09%
1/2/2019,4048.50,"3,963.10","4,082.20","3,920.10",19.43K,2.16%
1/1/2019,3963.00,"3,832.60","3,981.90","3,788.40",13.85K,3.46%
12/31/2018,3830.50,"3,976.70","3,986.90","3,779.50",15.79K,-3.72%
12/30/2018,3978.30,"3,893.80","4,003.00","3,845.20",17.73K,2.35%
12/29/2018,3887.00,"4,033.90","4,099.70","3,864.60",18.70K,-3.71%
12/28/2018,4036.70,"3,712.00","4,094.90","3,696.30",26.92K,8.67%
12/27/2018,3714.70,"3,930.00","3,954.90","3,688.00",23.61K,-5.47%
12/26/2018,3929.80,"3,909.70","3,990.00","3,812.10",19.13K,0.51%
12/25/2018,3909.70,"4,140.70","4,152.10","3,815.50",33.73K,-5.68%
12/24/2018,4145.20,"4,071.70","4,384.00","4,069.00",38.00K,1.71%
12/23/2018,4075.70,"4,135.00","4,210.00","4,036.80",24.47K,-1.43%
12/22/2018,4135.00,"3,975.90","4,147.30","3,919.50",19.51K,4.00%
12/21/2018,3976.10,"4,214.60","4,283.00","3,913.30",43.52K,-5.66%
12/20/2018,4214.50,"3,810.00","4,275.70","3,788.60",65.87K,10.62%
12/19/2018,3810.00,"3,780.10","4,041.10","3,758.00",55.26K,0.79%
12/18/2018,3780.10,"3,625.00","3,780.90","3,551.00",29.43K,4.28%
12/17/2018,3625.10,"3,299.90","3,711.50","3,285.50",35.72K,9.85%
12/16/2018,3299.90,"3,282.20","3,380.30","3,278.00",19.10K,0.45%
12/15/2018,3285.10,"3,281.60","3,323.80","3,216.10",17.89K,0.07%
12/14/2018,3282.80,"3,354.40","3,390.80","3,226.40",28.56K,-2.13%
12/13/2018,3354.40,"3,535.60","3,539.10","3,322.20",22.24K,-5.13%
12/12/2018,3535.60,"3,435.30","3,611.20","3,415.10",20.93K,2.92%
12/11/2018,3435.30,"3,523.50","3,549.60","3,384.00",24.05K,-2.54%
12/10/2018,3524.90,"3,642.10","3,697.90","3,475.80",22.60K,-3.15%
12/9/2018,3639.60,"3,506.00","3,766.60","3,469.70",25.08K,3.81%
12/8/2018,3506.00,"3,460.00","3,784.80","3,316.20",39.08K,1.33%
12/7/2018,3460.00,"3,528.60","3,624.80","3,278.40",74.08K,-2.02%
12/6/2018,3531.30,"3,770.50","3,908.00","3,506.00",58.22K,-6.21%
12/5/2018,3765.30,"3,982.20","4,000.10","3,751.10",28.43K,-5.44%
12/4/2018,3981.90,"3,903.80","4,131.10","3,793.10",33.69K,2.07%
12/3/2018,3901.20,"4,172.90","4,178.50","3,836.20",36.86K,-6.21%
12/2/2018,4159.70,"4,241.40","4,353.20","4,127.20",24.40K,-1.96%
12/1/2018,4243.00,"4,043.60","4,339.00","3,978.80",27.50K,5.07%
11/30/2018,4038.30,"4,323.30","4,357.40","3,966.20",42.38K,-6.37%
11/29/2018,4312.90,"4,331.40","4,472.00","4,180.60",41.10K,0.15%
11/28/2018,4306.30,"3,902.30","4,439.60","3,889.90",65.26K,10.86%
11/27/2018,3884.40,"3,850.10","3,941.60","3,713.20",46.27K,0.68%
11/26/2018,3858.00,"4,111.30","4,196.40","3,708.10",64.08K,-5.62%
11/25/2018,4087.80,"3,934.90","4,211.30","3,663.00",82.18K,4.02%
11/24/2018,3929.80,"4,422.80","4,515.20","3,834.70",50.98K,-11.14%
11/23/2018,4422.70,"4,370.80","4,482.00","4,251.00",36.09K,0.69%
11/22/2018,4392.40,"4,672.10","4,716.80","4,388.50",27.95K,-5.88%
11/21/2018,4666.60,"4,572.80","4,773.40","4,429.90",44.38K,1.45%
11/20/2018,4600.10,"4,944.90","5,048.00","4,318.10",117.22K,-6.84%
11/19/2018,4938.10,"5,650.30","5,650.30","4,890.90",74.15K,-12.75%
11/18/2018,5659.40,"5,637.20","5,716.00","5,621.00",9.55K,0.58%
11/17/2018,5626.70,"5,655.70","5,659.20","5,573.60",7.98K,-0.60%
11/16/2018,5660.50,"5,731.90","5,756.80","5,555.00",18.43K,-1.61%
11/15/2018,5753.40,"5,922.30","5,929.20","5,441.50",49.91K,-2.23%
11/14/2018,5884.60,"6,458.90","6,485.00","5,705.00",69.20K,-8.97%
11/13/2018,6464.40,"6,447.00","6,497.50","6,403.50",10.12K,0.27%
11/12/2018,6446.90,"6,481.00","6,481.00","6,418.80",7.30K,-0.05%
11/11/2018,6450.00,"6,431.00","6,459.90","6,364.00",7.34K,0.29%
11/10/2018,6431.10,"6,414.50","6,461.70","6,414.50",3.25K,0.17%
11/9/2018,6420.20,"6,479.50","6,502.90","6,392.60",10.45K,-0.92%
11/8/2018,6479.60,"6,573.00","6,585.00","6,477.00",11.58K,-1.42%
11/7/2018,6572.70,"6,519.00","6,607.10","6,512.20",10.72K,0.88%
11/6/2018,6515.20,"6,475.00","6,515.30","6,447.80",7.25K,0.70%
11/5/2018,6470.10,"6,495.20","6,495.20","6,439.40",4.81K,-0.23%
11/4/2018,6485.20,"6,389.20","6,509.40","6,360.10",8.96K,1.52%
11/3/2018,6387.90,"6,432.20","6,432.20","6,334.70",11.37K,-0.61%
11/2/2018,6426.90,"6,407.10","6,454.80","6,391.60",8.07K,0.43%
11/1/2018,6399.70,"6,374.80","6,423.20","6,353.50",9.12K,0.49%
10/31/2018,6368.40,"6,330.10","6,406.40","6,248.20",9.96K,0.60%
10/30/2018,6330.10,"6,347.10","6,380.00","6,313.20",10.73K,-0.22%
10/29/2018,6344.00,"6,490.20","6,505.00","6,320.90",19.56K,-2.25%
10/28/2018,6490.10,"6,498.40","6,510.10","6,456.30",6.84K,-0.16%
10/27/2018,6500.20,"6,534.90","6,553.90","6,480.10",6.97K,-0.48%
10/26/2018,6531.50,"6,533.40","6,588.30","6,514.30",7.45K,0.05%
10/25/2018,6528.10,"6,554.00","6,566.00","6,500.10",8.71K,-0.40%
10/24/2018,6554.10,"6,550.00","6,623.00","6,543.20",8.49K,0.06%
10/23/2018,6550.00,"6,567.20","6,584.30","6,525.40",8.86K,-0.26%
10/22/2018,6567.20,"6,587.40","6,627.60","6,549.10",6.05K,-0.37%
10/21/2018,6591.60,"6,582.90","6,655.00","6,582.90",4.42K,0.07%
10/20/2018,6586.70,"6,517.00","6,609.70","6,511.30",4.61K,0.91%
10/19/2018,6527.30,"6,609.60","6,630.20","6,519.90",11.20K,-1.30%
10/18/2018,6613.00,"6,736.40","6,778.20","6,567.50",12.53K,-1.84%
10/17/2018,6737.10,"6,754.20","6,792.70","6,681.30",8.88K,-0.25%
10/16/2018,6754.10,"6,739.00","6,891.80","6,679.00",15.66K,0.18%
10/15/2018,6742.00,"6,322.70","7,704.20","6,300.00",85.00K,6.42%
10/14/2018,6335.20,"6,326.00","6,399.10","6,318.50",11.23K,0.14%
10/13/2018,6326.50,"6,288.60","6,331.40","6,288.60",5.82K,0.53%
10/12/2018,6293.20,"6,249.00","6,348.40","6,223.00",10.40K,0.66%
10/11/2018,6252.00,"6,628.00","6,628.00","6,223.80",41.61K,-5.70%
10/10/2018,6630.20,"6,659.70","6,659.70","6,529.70",13.82K,-0.49%
10/9/2018,6663.00,"6,679.70","6,680.60","6,608.50",8.02K,-0.15%
10/8/2018,6673.20,"6,617.00","6,718.40","6,585.90",12.70K,1.09%
10/7/2018,6601.00,"6,595.20","6,633.70","6,532.80",5.80K,0.14%
10/6/2018,6592.00,"6,639.90","6,648.20","6,564.50",5.80K,-0.79%
10/5/2018,6644.70,"6,594.30","6,666.90","6,548.00",12.43K,0.98%
10/4/2018,6580.10,"6,507.90","6,640.00","6,499.30",11.79K,1.18%
10/3/2018,6503.20,"6,527.50","6,552.50","6,428.10",14.57K,-0.46%
10/2/2018,6533.30,"6,602.00","6,638.40","6,514.10",12.03K,-1.04%
10/1/2018,6601.90,"6,625.90","6,659.60","6,521.00",10.36K,-0.24%
9/30/2018,6618.10,"6,590.00","6,656.50","6,533.30",8.49K,0.20%
9/29/2018,6604.60,"6,627.30","6,631.20","6,466.00",17.30K,-0.46%
9/28/2018,6635.10,"6,691.20","6,825.00","6,545.10",27.89K,-0.86%
9/27/2018,6692.50,"6,462.40","6,727.20","6,440.70",18.37K,3.56%
9/26/2018,6462.40,"6,442.80","6,552.70","6,385.80",13.81K,0.43%
9/25/2018,6434.70,"6,585.10","6,585.10","6,350.20",20.21K,-2.28%
9/24/2018,6585.00,"6,697.80","6,721.70","6,555.10",17.76K,-1.86%
9/23/2018,6710.00,"6,723.10","6,783.30","6,664.20",8.51K,-0.19%
